Production_Month,Region,Facility_Type,Operator,Oil_Volume_m3,Gas_Volume_e3m3,Water_Volume_m3,Active_Well_Count,Uptime_Hours
2024-04-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,602.7,25737.6,1187.7,28,732.3
2024-04-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,4924.4,2119.9,15071.5,235,718.8
2024-04-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1327.8,13657.3,3800.2,66,698.1
2024-04-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,808.3,18706.2,1908.0,41,698.7
2024-04-01,Southern Alberta,Battery,Prairie Basin Resources,727.3,7272.8,2057.3,55,670.7
2024-04-01,Southern Alberta,Gas Plant,Prairie Basin Resources,210.0,24801.2,610.7,16,687.4
2024-04-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1816.2,2162.1,5208.7,129,693.7
2024-04-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,470.7,13389.8,1220.7,34,741.8
2024-04-01,Southern Alberta,Compressor Station,Prairie Basin Resources,312.5,20000.4,670.4,23,709.6
2024-05-01,Peace River,Battery,Pemberton Resources Inc,4382.3,6104.0,10064.2,175,705.7
2024-05-01,Peace River,Gas Plant,Pemberton Resources Inc,1183.8,19473.0,3149.1,47,738.2
2024-05-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,9936.1,1647.6,23634.1,401,698.9
2024-05-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2654.4,10516.6,7738.2,103,740.3
2024-05-01,Peace River,Compressor Station,Pemberton Resources Inc,1650.3,14710.9,2927.6,73,724.8
2024-05-01,Athabasca,Battery,Suncrest Oil Inc,10401.7,2299.3,24869.1,340,667.6
2024-05-01,Athabasca,Gas Plant,Suncrest Oil Inc,3223.1,8414.1,9732.5,101,713.4
2024-05-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,22961.6,604.3,42129.0,754,704.6
2024-05-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6511.3,4094.1,16439.0,203,717.2
2024-05-01,Athabasca,Compressor Station,Suncrest Oil Inc,4295.6,6077.1,10792.4,145,685.6
2024-05-01,Cold Lake,Battery,Vermilion Fields Corp,6911.9,1584.0,15866.7,225,688.9
2024-05-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1789.0,4841.7,2885.6,65,694.0
2024-05-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,14393.4,392.7,29804.3,495,706.1
2024-05-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,3813.0,2485.5,10391.8,138,690.2
2024-05-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2848.8,4178.2,8503.9,87,719.0
2024-05-01,Central Alberta,Battery,Crestwood Energy Ltd,2130.7,7704.9,4493.7,100,692.1
2024-05-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,634.8,27108.0,1688.6,29,675.8
2024-05-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,4964.9,2137.3,15287.8,244,673.0
2024-05-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1445.9,14871.7,3863.6,60,666.0
2024-05-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,840.0,19441.1,2313.5,42,696.7
2024-05-01,Southern Alberta,Battery,Pemberton Resources Inc,846.0,8460.4,1468.2,55,694.9
2024-05-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,229.5,27101.8,656.9,16,695.8
2024-05-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1764.5,2100.6,4261.4,127,697.8
2024-05-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,484.8,13789.6,919.8,34,708.5
2024-05-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,345.9,22137.1,684.5,22,694.5
2024-06-01,Peace River,Battery,Crestwood Energy Ltd,4347.9,6056.0,9509.5,177,707.7
2024-06-01,Peace River,Gas Plant,Crestwood Energy Ltd,1296.1,21320.1,2308.4,49,718.0
2024-06-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,9574.9,1587.7,26523.1,415,742.6
2024-06-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2805.4,11114.7,6575.6,101,734.8
2024-06-01,Peace River,Compressor Station,Crestwood Energy Ltd,1696.3,15121.1,3996.4,72,740.7
2024-06-01,Athabasca,Battery,Lakeland Petroleum Ltd,10225.6,2260.4,26728.7,344,686.2
2024-06-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2971.2,7756.5,6387.1,100,699.4
2024-06-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,25402.4,668.5,59715.2,798,695.4
2024-06-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,7230.2,4546.1,20802.4,204,663.0
2024-06-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4796.2,6785.3,13424.9,142,707.4
2024-06-01,Cold Lake,Battery,Clearwater Production Ltd,6248.5,1432.0,14728.1,206,664.3
2024-06-01,Cold Lake,Gas Plant,Clearwater Production Ltd,2075.0,5615.7,6005.5,63,684.1
2024-06-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,14625.8,399.0,35232.9,516,683.3
2024-06-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,3946.8,2572.7,8089.2,138,661.2
2024-06-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2623.0,3847.1,4929.6,89,672.7
2024-06-01,Central Alberta,Battery,Foothills Gas Co,2189.2,7916.4,6332.4,97,718.9
2024-06-01,Central Alberta,Gas Plant,Foothills Gas Co,642.0,27414.9,1848.3,30,688.8
2024-06-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,4847.2,2086.6,8880.6,244,672.9
2024-06-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1377.8,14171.5,4394.8,64,680.0
2024-06-01,Central Alberta,Compressor Station,Foothills Gas Co,911.4,21091.3,2388.0,40,721.7
2024-06-01,Southern Alberta,Battery,Foothills Gas Co,787.5,7875.2,2069.2,55,669.7
2024-06-01,Southern Alberta,Gas Plant,Foothills Gas Co,223.9,26436.9,501.1,15,722.7
2024-06-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1944.7,2315.1,4768.5,124,719.3
2024-06-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,501.3,14259.9,918.5,34,661.0
2024-06-01,Southern Alberta,Compressor Station,Foothills Gas Co,355.5,22750.1,824.1,22,740.8
2024-07-01,Peace River,Battery,Ridgeline Oil Corp,4537.7,6320.4,7558.1,176,713.5
2024-07-01,Peace River,Gas Plant,Ridgeline Oil Corp,1372.9,22582.6,3145.1,51,732.1
2024-07-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,10085.2,1672.3,20446.1,378,715.0
2024-07-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2723.2,10788.9,7725.8,108,721.7
2024-07-01,Peace River,Compressor Station,Ridgeline Oil Corp,1866.4,16637.9,3568.3,69,718.0
2024-07-01,Athabasca,Battery,Northland Energy Corp,10652.9,2354.9,26378.5,339,729.9
2024-07-01,Athabasca,Gas Plant,Northland Energy Corp,3030.6,7911.5,5322.7,93,697.5
2024-07-01,Athabasca,Oil Sands Facility,Northland Energy Corp,25000.8,657.9,51333.5,755,662.0
2024-07-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6572.2,4132.4,20384.4,211,730.2
2024-07-01,Athabasca,Compressor Station,Northland Energy Corp,4940.0,6988.9,12947.4,142,670.1
2024-07-01,Cold Lake,Battery,Prairie Basin Resources,7144.2,1637.2,12915.7,215,735.6
2024-07-01,Cold Lake,Gas Plant,Prairie Basin Resources,2003.0,5420.9,6304.4,64,718.4
2024-07-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,15329.2,418.2,35979.6,517,713.7
2024-07-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,4504.6,2936.3,9199.4,131,735.9
2024-07-01,Cold Lake,Compressor Station,Prairie Basin Resources,2942.4,4315.5,6230.4,85,666.2
2024-07-01,Central Alberta,Battery,Ridgeline Oil Corp,2334.9,8443.3,5165.9,97,665.0
2024-07-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,697.4,29781.9,1411.2,28,701.3
2024-07-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,5559.4,2393.2,14323.7,224,701.3
2024-07-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1334.8,13729.2,3777.4,60,714.0
2024-07-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,990.7,22926.5,2719.1,39,666.1
2024-07-01,Southern Alberta,Battery,Prairie Basin Resources,826.0,8260.0,1652.8,52,735.3
2024-07-01,Southern Alberta,Gas Plant,Prairie Basin Resources,226.8,26784.9,595.2,16,715.8
2024-07-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1845.9,2197.5,5021.0,129,708.3
2024-07-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,512.2,14570.5,1589.8,33,696.6
2024-07-01,Southern Alberta,Compressor Station,Prairie Basin Resources,357.2,22859.3,1017.8,22,705.4
2024-08-01,Peace River,Battery,Pemberton Resources Inc,4025.1,5606.4,12585.1,173,700.5
2024-08-01,Peace River,Gas Plant,Pemberton Resources Inc,1273.6,20949.5,3943.2,48,717.3
2024-08-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,9953.4,1650.4,25994.7,411,667.6
2024-08-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2716.8,10763.7,8523.9,100,698.6
2024-08-01,Peace River,Compressor Station,Pemberton Resources Inc,1869.7,16667.2,4929.4,67,663.3
2024-08-01,Athabasca,Battery,Suncrest Oil Inc,10749.0,2376.1,20483.3,339,735.3
2024-08-01,Athabasca,Gas Plant,Suncrest Oil Inc,3245.1,8471.4,7057.5,93,713.2
2024-08-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,26334.3,693.0,48031.4,753,720.5
2024-08-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6917.7,4349.7,16483.3,199,705.4
2024-08-01,Athabasca,Compressor Station,Suncrest Oil Inc,4430.0,6267.3,10872.6,143,697.7
2024-08-01,Cold Lake,Battery,Vermilion Fields Corp,7100.6,1627.2,11781.8,201,726.2
2024-08-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1812.6,4905.6,3242.9,63,716.1
2024-08-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,15402.3,420.2,41354.0,511,672.5
2024-08-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,4195.9,2735.1,12922.1,125,671.9
2024-08-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2826.1,4145.0,6652.5,91,663.8
2024-08-01,Central Alberta,Battery,Crestwood Energy Ltd,2248.2,8129.8,4066.7,95,664.2
2024-08-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,620.6,26500.6,1781.1,28,674.3
2024-08-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,5167.2,2224.4,15028.7,220,701.8
2024-08-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1423.9,14645.6,2780.8,63,695.8
2024-08-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,950.8,22004.9,3015.5,41,687.2
2024-08-01,Southern Alberta,Battery,Pemberton Resources Inc,846.0,8460.3,2133.2,50,730.3
2024-08-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,240.8,28442.1,679.7,15,688.2
2024-08-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1752.5,2086.3,3200.0,121,718.5
2024-08-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,499.5,14206.6,1149.8,34,663.4
2024-08-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,312.0,19967.2,922.2,22,725.3
2024-09-01,Peace River,Battery,Crestwood Energy Ltd,3903.8,5437.5,9287.7,159,675.1
2024-09-01,Peace River,Gas Plant,Crestwood Energy Ltd,1151.2,18935.8,3042.4,50,695.0
2024-09-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,10192.1,1690.0,28905.8,399,677.3
2024-09-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2668.6,10572.8,6503.2,103,738.8
2024-09-01,Peace River,Compressor Station,Crestwood Energy Ltd,1771.9,15795.4,2941.7,67,702.0
2024-09-01,Athabasca,Battery,Lakeland Petroleum Ltd,11266.8,2490.5,29333.2,341,689.2
2024-09-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2876.8,7510.1,5687.5,93,704.5
2024-09-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,23330.2,614.0,50837.5,796,705.3
2024-09-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,6363.8,4001.4,18025.7,211,683.2
2024-09-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4226.7,5979.7,12150.0,141,741.4
2024-09-01,Cold Lake,Battery,Clearwater Production Ltd,6391.8,1464.8,12030.1,213,663.6
2024-09-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1908.9,5166.2,3924.9,60,688.1
2024-09-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,15607.4,425.8,43910.7,467,722.2
2024-09-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4247.7,2768.9,7991.7,134,700.7
2024-09-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2529.2,3709.5,7668.9,89,709.8
2024-09-01,Central Alberta,Battery,Foothills Gas Co,2054.9,7430.6,3941.3,99,687.4
2024-09-01,Central Alberta,Gas Plant,Foothills Gas Co,638.3,27257.9,1354.4,27,722.0
2024-09-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,5168.9,2225.1,11376.0,221,699.6
2024-09-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1313.5,13510.2,3973.1,58,737.9
2024-09-01,Central Alberta,Compressor Station,Foothills Gas Co,872.0,20181.7,1935.6,39,720.5
2024-09-01,Southern Alberta,Battery,Foothills Gas Co,775.8,7757.8,2452.2,50,670.7
2024-09-01,Southern Alberta,Gas Plant,Foothills Gas Co,228.1,26942.4,386.7,14,731.5
2024-09-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1767.0,2103.6,3311.2,119,734.5
2024-09-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,483.0,13737.8,1383.0,32,711.4
2024-09-01,Southern Alberta,Compressor Station,Foothills Gas Co,302.7,19373.4,954.2,22,667.3
2024-10-01,Peace River,Battery,Ridgeline Oil Corp,4253.2,5924.1,10134.3,175,709.7
2024-10-01,Peace River,Gas Plant,Ridgeline Oil Corp,1237.2,20350.8,2532.1,49,721.8
2024-10-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,9116.5,1511.7,19360.5,393,734.9
2024-10-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2564.2,10159.3,4713.9,105,660.4
2024-10-01,Peace River,Compressor Station,Ridgeline Oil Corp,1801.3,16057.1,2997.5,69,724.6
2024-10-01,Athabasca,Battery,Northland Energy Corp,9601.6,2122.5,23521.9,331,727.0
2024-10-01,Athabasca,Gas Plant,Northland Energy Corp,3130.8,8173.2,7275.7,94,706.9
2024-10-01,Athabasca,Oil Sands Facility,Northland Energy Corp,22332.5,587.7,61880.2,809,671.1
2024-10-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6236.6,3921.4,16441.1,198,700.3
2024-10-01,Athabasca,Compressor Station,Northland Energy Corp,4163.2,5889.8,11345.9,143,722.8
2024-10-01,Cold Lake,Battery,Prairie Basin Resources,5780.1,1324.6,13454.6,214,733.4
2024-10-01,Cold Lake,Gas Plant,Prairie Basin Resources,1782.2,4823.2,5103.8,60,699.0
2024-10-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,14718.8,401.6,43812.2,465,735.0
2024-10-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,3779.7,2463.8,6245.4,129,682.7
2024-10-01,Cold Lake,Compressor Station,Prairie Basin Resources,2741.3,4020.6,6765.2,89,726.2
2024-10-01,Central Alberta,Battery,Ridgeline Oil Corp,1908.1,6899.9,5742.2,99,664.6
2024-10-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,628.1,26821.4,1683.0,29,669.3
2024-10-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,4640.7,1997.8,12022.3,222,674.7
2024-10-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1277.3,13138.1,2180.6,61,677.2
2024-10-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,901.5,20863.2,1786.6,38,700.2
2024-10-01,Southern Alberta,Battery,Prairie Basin Resources,775.8,7757.9,1961.4,53,677.6
2024-10-01,Southern Alberta,Gas Plant,Prairie Basin Resources,220.5,26037.3,432.3,14,682.5
2024-10-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1748.4,2081.4,3572.7,114,689.0
2024-10-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,455.9,12967.9,1113.6,30,719.6
2024-10-01,Southern Alberta,Compressor Station,Prairie Basin Resources,312.1,19975.9,765.4,20,712.2
2024-11-01,Peace River,Battery,Pemberton Resources Inc,3954.2,5507.6,12307.8,171,739.0
2024-11-01,Peace River,Gas Plant,Pemberton Resources Inc,1039.5,17099.1,3146.6,48,666.7
2024-11-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,9348.0,1550.0,19269.9,406,669.2
2024-11-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2297.4,9102.0,6238.2,103,733.5
2024-11-01,Peace River,Compressor Station,Pemberton Resources Inc,1585.8,14136.0,4128.9,67,741.4
2024-11-01,Athabasca,Battery,Suncrest Oil Inc,9698.7,2143.9,17566.7,326,697.3
2024-11-01,Athabasca,Gas Plant,Suncrest Oil Inc,2869.4,7490.7,5929.4,92,733.2
2024-11-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,21656.5,569.9,67479.9,784,694.6
2024-11-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,5894.1,3706.0,15523.2,203,709.8
2024-11-01,Athabasca,Compressor Station,Suncrest Oil Inc,4128.5,5840.8,12166.9,137,685.5
2024-11-01,Cold Lake,Battery,Vermilion Fields Corp,5491.3,1258.4,15721.4,200,681.8
2024-11-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1684.9,4559.9,5312.8,62,664.0
2024-11-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,13231.3,361.0,30822.1,467,737.6
2024-11-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,3725.8,2428.7,7661.7,135,730.5
2024-11-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2477.5,3633.6,6605.4,83,680.0
2024-11-01,Central Alberta,Battery,Crestwood Energy Ltd,1768.1,6393.5,3724.7,92,681.9
2024-11-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,526.7,22494.2,1316.7,26,686.6
2024-11-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,4312.3,1856.4,9472.7,224,673.7
2024-11-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1148.1,11809.0,3527.8,59,702.0
2024-11-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,748.2,17315.1,1745.4,39,660.4
2024-11-01,Southern Alberta,Battery,Pemberton Resources Inc,701.9,7018.6,2218.7,49,719.3
2024-11-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,197.4,23308.7,407.4,15,742.4
2024-11-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1601.1,1906.1,2938.6,118,736.2
2024-11-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,421.1,11976.6,1138.1,32,735.6
2024-11-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,268.7,17197.3,666.8,20,693.7
2024-12-01,Peace River,Battery,Crestwood Energy Ltd,3751.6,5225.5,8679.5,159,664.6
2024-12-01,Peace River,Gas Plant,Crestwood Energy Ltd,1065.0,17518.9,2698.2,47,738.6
2024-12-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,8095.3,1342.3,13244.5,388,697.4
2024-12-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2291.7,9079.6,3987.1,103,676.3
2024-12-01,Peace River,Compressor Station,Crestwood Energy Ltd,1453.9,12960.6,3733.8,72,736.3
2024-12-01,Athabasca,Battery,Lakeland Petroleum Ltd,8939.6,1976.1,16419.5,342,691.0
2024-12-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2611.8,6818.1,5368.4,94,742.1
2024-12-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,22387.6,589.1,38958.0,788,697.3
2024-12-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,6091.1,3829.9,17578.3,202,727.7
2024-12-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4048.9,5728.1,9223.9,143,671.7
2024-12-01,Cold Lake,Battery,Clearwater Production Ltd,5518.5,1264.7,9589.6,200,699.9
2024-12-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1672.0,4524.9,5314.7,57,740.6
2024-12-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,13177.4,359.5,22948.7,476,736.8
2024-12-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,3366.7,2194.6,8380.7,131,723.4
2024-12-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2156.2,3162.4,4091.6,84,706.5
2024-12-01,Central Alberta,Battery,Foothills Gas Co,1660.2,6003.4,4851.1,98,685.5
2024-12-01,Central Alberta,Gas Plant,Foothills Gas Co,521.7,22277.8,1221.6,26,660.2
2024-12-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,4001.6,1722.6,12523.6,229,699.7
2024-12-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1132.6,11649.2,3429.9,58,701.3
2024-12-01,Central Alberta,Compressor Station,Foothills Gas Co,758.6,17555.2,1510.8,38,683.3
2024-12-01,Southern Alberta,Battery,Foothills Gas Co,679.7,6797.1,1160.1,51,708.8
2024-12-01,Southern Alberta,Gas Plant,Foothills Gas Co,187.1,22098.0,559.3,14,700.0
2024-12-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,1523.7,1813.9,2729.5,116,708.3
2024-12-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,416.5,11848.0,774.9,29,686.9
2024-12-01,Southern Alberta,Compressor Station,Foothills Gas Co,278.9,17850.4,506.7,20,682.9
